id,name,path,size,quickXorHash,sensitivityLabelId,sensitivityLabelName,createdDateTime,lastModifiedDateTime
013YKIC6DQEFB4ICX7DVI3BLTAHI5IPAO4,Invoice_2024_1001.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Facility-und-Workplace-Management/Invoice_2024_1001.docx,17293,c6dq6WDTEqnWWK/rhfdNLkiGIU8=,,Confidential \ All Employees,2025-06-04T23:22:00Z,2025-08-15T10:57:00Z
013YKIC6GT4ZKR5QFZSRKKBVF62EF2MWPV,Invoice_2024_1001.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Facility-und-Workplace-Management/Invoice_2024_1001.pptx,173056,5l2dUhDxqdlNab5zCLsMziiDuqo=,,,2024-09-21T18:14:00Z,2025-06-25T18:20:00Z
013YKIC6HOXHXS6CDWFBIYJ7PHZN3D3JSP,Invoice_2024_1001.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Facility-und-Workplace-Management/Invoice_2024_1001.tar.gz,408576,b6icq/l5MQZoBEwBM2oYCb5FT3c=,,,2022-08-14T20:54:00Z,2024-03-28T17:07:00Z
013YKIC6AEPMYE22SXGFOY6GYZ6V5BUOWP,Operations_SOP_SOP045.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Facility-und-Workplace-Management/Operations_SOP_SOP045.pptx,219136,OBp3+ZjxHCSRV1QL/o1FvbHxOTo=,,,2022-10-17T07:56:00Z,2023-02-14T03:10:00Z
013YKIC6DKFVQSXGO355KLWHLCZZCAGESA,Marketing_Campaign_BlackFriday_Jan.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Facility-und-Workplace-Management/Marketing_Campaign_BlackFriday_Jan.txt,51283,O3olyMo2nXmNMB/1UjgrS2+XDV0=,,,2023-09-23T01:02:00Z,2024-04-26T10:02:00Z
013YKIC6GFVRAXME4BVRM23WIOYCFGGZRP,Project_KAM-Alpha_Scope.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Facility-und-Workplace-Management/Project_KAM-Alpha_Scope.tar.gz,470016,PpqNkx1YX/X8vpTX1yVf+3ZvrR8=,,,2023-09-23T01:02:00Z,2024-04-26T10:02:00Z
013YKIC6FC74TXLHS665MKKGKP2IORAVY4,Salary_Overview_RnD_Apr.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Facility-und-Workplace-Management/Salary_Overview_RnD_Apr.xlsx,18432,AhYqA4rtP0dnehJxlAUa3+AUwZE=,,,2018-09-21T18:14:00Z,2018-11-11T17:01:00Z
013YKIC6DJEAXV6GQ6LFL36GD7DMRUJBCF,Sales_Forecast_Q4_2024.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Facility-und-Workplace-Management/Sales_Forecast_Q4_2024.tar.gz,549888,bEpdgxS7y4OglaTNby9RijApkRY=,,,2023-09-20T12:57:00Z,2024-05-22T22:06:00Z
013YKIC6C76AP6JESLHZKZVIKRMFJXQELF,Training_Material_CyberSecurity_Advanced.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Facility-und-Workplace-Management/Training_Material_CyberSecurity_Advanced.pdf,67584,LGwVvhxX9XFikFs2i88pIifKAOE=,,,2015-12-14T14:05:00Z,2018-09-02T21:06:00Z
013YKIC6ETPLMVZU3NWNOZ5XHIWFWQKJGK,Annual_Report_2024.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Annual_Report_2024.tar.gz,786432,T36LKkq5+tzuXrdc64V6vgAcsBQ=,,,2025-08-18T12:58:00Z,2025-09-02T00:24:00Z
013YKIC6FMRQGJJQKKNVLIO32F7ADFUZKG,Budget_Plan_HR_FY2023.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Budget_Plan_HR_FY2023.xlsx,37888,nuu08YW/cz31MuNKVHwfeFrpvqU=,,,2018-11-30T09:14:00Z,2022-08-23T15:08:00Z
013YKIC6FCYMLUB6V3MZJYSE52ZTDV5VEW,Customer_Contract.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Customer_Contract.pdf,420864,gsmwFvQkoH0Yry40itrFsZY0zs4=,,,2025-08-02T11:50:00Z,2025-09-06T17:41:00Z
013YKIC6EPFJE2C2QHPNML2HY2I6ZIYRKW,Customer_Contract.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Customer_Contract.txt,12302,HHN+nGhs5EA9HtX7udNymCNSzKo=,,,2020-03-02T06:46:00Z,2021-02-06T13:48:00Z
013YKIC6GQ3RP5INUBWRN3VRDRNTDLD2PM,Employee_Resume_Smith.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Employee_Resume_Smith.docx,17410,TmNEGZn/8v13TB0zYFspCX4Jq7w=,,Confidential \ All Employees,2023-05-03T10:17:00Z,2025-04-24T00:18:00Z
013YKIC6EMELJY3VY4BVKZMNCI3LVK4H7L,Customer_Contract.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Customer_Contract.zip,580608,PoVfDJSLlD9gHbhvvaLnhaNRZYY=,,,2022-10-06T11:50:00Z,2023-11-16T18:41:00Z
013YKIC6CCD2UYMJK5IRM3OEWUQUP7WDSU,Employee_Resume_Smith.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Employee_Resume_Smith.pdf,260096,ZYhdPadUcG/6zMNp0kNngOG1iT4=,,,2023-06-25T19:39:00Z,2024-11-29T13:42:00Z
013YKIC6ACYET7LLBWGNO3RMBEVPGP46D5,Employee_Resume_Smith.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Employee_Resume_Smith.pptx,438272,0aUVzNIfjYQEsP19ARadumOLbm0=,,,2024-03-29T02:25:00Z,2024-11-24T21:07:00Z
013YKIC6BX4D2TLAVECZKLCZPDIYDCBKFR,Employee_Schmidt_Felix_Resume.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Employee_Schmidt_Felix_Resume.zip,524288,0sx9v0WuG/H1vsMnwsP2WWfPrTQ=,,,2024-09-03T12:58:00Z,2024-11-14T01:24:00Z
013YKIC6DCJTNMN32T4NKIFRLXBALDIFKA,Meeting_Minutes_Planning_2024-12-20.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Meeting_Minutes_Planning_2024-12-20.xlsx,36864,zjNRYb5vvaKjdflLWQg7lln5NH8=,,,2018-05-16T22:57:00Z,2022-04-05T01:17:00Z
013YKIC6CO56U2HGDOTRN3TALKCLL4KP6Q,Project_KAM-Alpha_Scope.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Project_KAM-Alpha_Scope.docx,16763,aUpTE/c+e2AF05wvHkNfyybGWDI=,,Confidential \ All Employees,2023-06-25T19:39:00Z,2024-11-29T13:42:00Z
013YKIC6FSR7ZC7URUSVM3XMCWVXTYOOBR,Project_KAM-Alpha_Scope.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Project_KAM-Alpha_Scope.xlsx,52224,FoOEGLwWRhCSckkBLv0/gbXwRtA=,,,2024-03-29T02:25:00Z,2024-11-24T21:07:00Z
013YKIC6HP2I3UXUPLA5LZCVFTKBMJJQ7Z,Project_KAM-Gamma_Specs.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Sicherheit-Cyber-Defense-SOC/Project_KAM-Gamma_Specs.pdf,667648,jfsv3OQ1JVfADFYt6bcxxJc7Ttg=,,,2023-04-09T22:27:00Z,2024-02-28T12:21:00Z
013YKIC6AVON3TFS3NIZMZB6GNJETDIP7Q,Annual_Report_2024.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Vertrieb-und-Marketing-Kampagnen/Annual_Report_2024.pdf,75776,UyEODoog1wGYd5oN5wQP+elyuac=,,,2025-07-02T08:26:00Z,2025-10-09T07:24:00Z
013YKIC6FEER4EFSFSZZPYQHUFV6VLMSC6,Budget_Plan_RnD_FY2024.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Vertrieb-und-Marketing-Kampagnen/Budget_Plan_RnD_FY2024.docx,16722,qUcInamiCwaofLlrHQBIGg/eXPI=,,Confidential \ All Employees,2025-02-09T01:30:00Z,2025-05-27T16:36:00Z
013YKIC6H2BNBUASNXCJKZ6ROEBKD5X5VI,Employee_Becker_Maria_Resume.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Vertrieb-und-Marketing-Kampagnen/Employee_Becker_Maria_Resume.txt,44085,Mhpf3pkMJNj3YnYmr2Zh1coyDM0=,,,2018-03-20T17:41:00Z,2023-06-10T10:39:00Z
013YKIC6AFW2V7N5PLTFNYTIMLT37DT2WT,Employee_Resume_Smith.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Vertrieb-und-Marketing-Kampagnen/Employee_Resume_Smith.xlsx,22528,nDzpjVFHYJ1D7ywcRjZct/QhzBc=,,,2010-12-23T23:57:00Z,2012-12-24T13:17:00Z
013YKIC6DOQC2VZGKPWVOIODBNHBCLYAJM,Finance_Audit_2024_Q4.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Vertrieb-und-Marketing-Kampagnen/Finance_Audit_2024_Q4.zip,542720,4eOTxvbxqPrHYYddxhsR9CkT0CM=,,,2025-05-28T21:01:00Z,2025-10-07T10:50:00Z
013YKIC6CSA5ADL2KOHNPYEBNNN5X5D7YS,HR_Onboarding_EMP001_Fischer.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Vertrieb-und-Marketing-Kampagnen/HR_Onboarding_EMP001_Fischer.pptx,314368,CAWHCDv/GlGE5z8omp/nxYgUnEs=,,,2023-02-18T03:10:00Z,2024-09-06T04:46:00Z
013YKIC6ESGWJWQMU3NJJZWGPR2H4ZOKTF,HR_Onboarding_EMP123_Fischer.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Vertrieb-und-Marketing-Kampagnen/HR_Onboarding_EMP123_Fischer.xlsx,40960,nSImmp0iJpqdIiaanYImmp0iJpo=,,,2022-10-24T05:46:00Z,2023-09-14T07:18:00Z
013YKIC6FW5RDJW3YHW5K3QUQN57QITOA4,Invoice_2024_1001.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Vertrieb-und-Marketing-Kampagnen/Invoice_2024_1001.pptx,403456,E9AjhDOEm4h4+621fD0nYNxEMbs=,,,2022-10-24T05:46:00Z,2023-09-14T07:18:00Z
013YKIC6CZXCNTCPKLZJP3TDH5UZNHVTJU,Salary_Overview_HR_Nov.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Vertrieb-und-Marketing-Kampagnen/Salary_Overview_HR_Nov.docx,17606,jCaWHxrwJrMLpQPbvwG3aa+jTtc=,,Confidential \ All Employees,2023-03-15T04:06:00Z,2025-03-30T07:13:00Z
013YKIC6HW2XNZ3ORW6RNYRH3OXDB3PB4O,IT_Ticket_TKT00789_Network.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/GB-Finanzen-und-Verwaltung-Vertrieb-und-Marketing-Kampagnen/IT_Ticket_TKT00789_Network.txt,20523,etWyB6lTeQqOCMdbFZrdGbJ45sk=,,,2011-02-08T18:25:00Z,2025-02-07T08:17:00Z
013YKIC6HLAJKYYKBG2NN3I3HA26WXZFRS,Annual_Report_2024.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Annual_Report_2024.pdf,258048,eWvMPjv+NorTKCGApHoJb12I1T0=,,,2023-10-18T02:58:00Z,2024-11-17T14:30:00Z
013YKIC6DGODEPWZHAKFJIAFKMEPKWWK37,Annual_Report_2024.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Annual_Report_2024.tar.gz,887808,Flml6GOcQhfBGun9PRC2W2ZxQ4I=,,,2023-10-18T02:58:00Z,2024-11-17T14:30:00Z
013YKIC6ETI27AOAXVCZLIIXLJINEN3LIT,Customer_Contract.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Customer_Contract.pptx,126976,fSTo6ufbIKZwaMOKuRLgTISyUTU=,,,2017-06-26T09:47:00Z,2019-03-10T08:31:00Z
013YKIC6FLFKZSE3GM3ROYCQYNAHBAI5YD,Compliance_Report_ISO9001_2024.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Compliance_Report_ISO9001_2024.pptx,502784,k7jIhpQVDDyZg6uV35FjjiaNFsc=,,,2017-03-17T11:36:00Z,2020-10-12T02:15:00Z
013YKIC6CQRPFWJOEANNK2RAP2IZ245O5F,Customer_Contract.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Customer_Contract.tar.gz,149504,aKifT7sT0GYkcKr1znvbHK0uErE=,,,2023-06-23T06:34:00Z,2023-11-24T16:03:00Z
013YKIC6DO37DIBQLSZNPLCEL2ZHWRXP4D,Finance_Audit_2025_Q2.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Finance_Audit_2025_Q2.txt,22576,jqp1DJGUDNz54PrIn6W+lEWGcR4=,,,2023-08-15T14:56:00Z,2023-10-24T01:50:00Z
013YKIC6B442XYSUN2AZOKGBZVN6MAAU7W,IT_Ticket_TKT00456_Hardware.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/IT_Ticket_TKT00456_Hardware.docx,17470,b/gmT3H4OHEyGVgVO0hRbWzUH/M=,,Confidential \ All Employees,2019-11-21T07:34:00Z,2020-05-05T15:03:00Z
013YKIC6HTE67VVRAEYZM2WGJDBXDD4BLO,Meeting_Minutes_Review_2024-06-10.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Meeting_Minutes_Review_2024-06-10.pptx,152576,roOMeMpCtUZtGrDh0fGg1m6w9nY=,,,2018-03-08T08:56:00Z,2018-06-25T02:10:00Z
013YKIC6C6DQKGDSK5PNLJAGUECTNTWAQR,Project_KAM-Alpha_Scope.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Project_KAM-Alpha_Scope.tar.gz,1011712,cLCfKc/36iwZF9jWeyLvGwrF9nc=,,,2022-07-07T09:47:00Z,2023-06-02T07:31:00Z
013YKIC6AW6KVQXT5NAZNZANHLCDLMY7PA,Project_KAM-Alpha_Scope.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Project_KAM-Alpha_Scope.zip,821248,OoGu7Z2jzd0rLjLBluOQM5uUn6Y=,,,2019-06-09T05:27:00Z,2020-08-03T07:20:00Z
013YKIC6BDNEE7CRZQAVJJPDST55BBMMSZ,Project_KAM-Alpha_Scope.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Project_KAM-Alpha_Scope.xlsx,28672,CPaEOZSOviyrEWjGwnsr90HbMHM=,,,2019-01-01T18:25:00Z,2023-04-09T21:16:00Z
013YKIC6AFLFN6AUI7MVNZ2H5PTZLLVHKU,Project_KAM-Beta_Specs.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Project_KAM-Beta_Specs.zip,883712,JXbB/raSgE7Mwi8GxM2ds3x7CM0=,,,2023-04-18T05:27:00Z,2024-01-01T08:20:00Z
013YKIC6G25OFSHOCJ3JKKZQXU3QCI2M45,RnD_Prototype_Phoenix_alpha.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/RnD_Prototype_Phoenix_alpha.txt,19487,QJ1ELNJdJAUqsoiYlP128uNViQk=,,,2024-04-08T10:36:00Z,2025-01-17T03:15:00Z
013YKIC6E75EIAFMPQTROLWWGMWQHQM5VQ,Sales_Forecast_Q1_2024.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Technologie-IT-Operations/Sales_Forecast_Q1_2024.pptx,406528,qVl+6AeHC3kkExfdCCLsM2lcV/4=,,,2022-07-07T09:47:00Z,2023-06-02T07:31:00Z
013YKIC6EHYSC5L4G7LBJ2AGO4Y7YUOA2K,Budget_Plan_Marketing_FY2024.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Vertrieb-und-Marketing-B2B-B2C-Kanaele/Budget_Plan_Marketing_FY2024.pdf,450560,UNzJGVDcyRlQ3MkZUDzPGVDcyRk=,,,2016-08-11T17:18:00Z,2018-08-22T00:34:00Z
013YKIC6H75WBDSU5WPZJ2SQ2R6FCPNYJO,Compliance_Report_ISO27001_2025.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Vertrieb-und-Marketing-B2B-B2C-Kanaele/Compliance_Report_ISO27001_2025.docx,16602,D0KARxgPc0r2F4aIAhPk7gp436c=,,Confidential \ All Employees,2020-10-29T17:34:00Z,2021-06-25T15:51:00Z
013YKIC6ACDWWMQPDXFBNLMEXOUS36U7R5,Budget_Plan_Support_FY2024.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Vertrieb-und-Marketing-B2B-B2C-Kanaele/Budget_Plan_Support_FY2024.txt,22631,3DKBICaiKClyFyagRgDmxTBFZ/M=,,,2020-02-11T06:20:00Z,2023-01-30T22:38:00Z
013YKIC6CFLOYADWNDCNLK7QWCEXWIZ3QA,Compliance_Report_SOX_2022.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Vertrieb-und-Marketing-B2B-B2C-Kanaele/Compliance_Report_SOX_2022.pptx,423936,fSz4UCsGLI5iv5VxT0+o01x/H6w=,,,2020-02-05T10:40:00Z,2020-07-22T11:49:00Z
013YKIC6ERPGZSBKBWTVMY4GM2RDPZQRIB,Customer_Contract.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Vertrieb-und-Marketing-B2B-B2C-Kanaele/Customer_Contract.pptx,465920,GHSOu5n6n2rcvbpmUrHXPIWXeL4=,,,2023-01-23T08:49:00Z,2024-02-28T17:29:00Z
013YKIC6GDOICVAIFYOJIKZ5LBPUQNO2O5,Customer_CUST2002_Contract.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Vertrieb-und-Marketing-B2B-B2C-Kanaele/Customer_CUST2002_Contract.txt,32799,6sUWrZLNs5QlA67vYob1++yXQ/8=,,,2018-11-16T22:54:00Z,2023-05-29T13:08:00Z
013YKIC6EAVT3WDHYBARI2G4DK247SED6S,Customer_CUST3003_Contract.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Vertrieb-und-Marketing-B2B-B2C-Kanaele/Customer_CUST3003_Contract.pdf,106496,06LvEN3zZc3BpAu56SKBW2vOx3I=,,,2021-12-15T03:40:00Z,2024-01-29T23:33:00Z
013YKIC6CWWCIYR72MORIIC6PSYJ3SJYM6,Finance_Audit_2024_Q4.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB2/GB-Finanzen-und-Verwaltung/Vertrieb-und-Marketing-B2B-B2C-Kanaele/Finance_Audit_2024_Q4.tar.gz,575488,QXmOrMLwQ6OyQcsGub9+pEsbs+Y=,,,2019-02-20T08:00:00Z,2019-05-19T21:44:00Z
